Materia;abstain;name;for;time;against;id;dispensed;Artículo;date;Trámite;Sesión;Tipo de votación;Quorum;Observaciones
Denomina Edificio Poetisa Gabriela Mistral al actual edificio Diego Portales, ubicado en la comuna de Santiago, Región Metropolitana.;6;Boletín N°4926-24;46;12:53;16;9630;0;Texto contenido en el segundo informe de la Comisión de Cultura.;22.1.2009;Primer Trámite Constitucional / Segundo Informe;130;Particular;Quorum Simple;
Concede la nacionalidad por gracia a Joan Jara Turner.;1;Boletín N°6077-17;80;13:04;0;9648;0;;3.3.2009;Primer Trámite Constitucional / Primer Informe;131;General;Quorum Simple;
Establece procedimiento para reclamación de multas de la Superintendencia de Valores y Seguros.;0;Boletín N°5998-07;87;13:05;0;9649;0;;3.3.2009;Primer Trámite Constitucional / Primer Informe;131;General;Ley Orgánica Constitucional;
Modifica el decreto ley N° 3516, de 1980, referido a la subdivisión de predios rústicos.;10;Boletín N°5049-01;60;13:07;22;9650;0;;3.3.2009;Primer Trámite Constitucional / Primer Informe;131;General;Quorum Simple;
Medición de niveles de contaminación en estación intermodal de La Cisterna.;0;Proyecto de Acuerdo N°701;40;13:09;0;9651;0;;3.3.2009;;131;Única;;
"Declaración de 2009 como el ""año oficial de Don Pedro León Gallo, José Sierra y los constituyentes de 1859"".";0;Proyecto de Acuerdo N°702;45;13:16;1;9652;0;;3.3.2009;;131;Única;;
Suspensión del reavalúo de bienes raíces agrícolas el año 2009.;0;Proyecto de Acuerdo N°703;53;13:23;0;9653;0;;3.3.2009;;131;Única;;
Prohíbe la pesca de arrastre.;9;Boletín N°5470-21;31;12:51;35;9658;0;;4.3.2009;Primer Trámite Constitucional / Primer Informe;132;General;Quorum Simple;
Extensión del beneficio de rebaja tarifaria del Pase Escolar a todo el año calendario.;1;Proyecto de Acuerdo N°704;47;12:57;0;9661;0;;4.3.2009;;132;Única;;
Medidas de apoyo al sector de la pesca artesanal.;0;Proyecto de Acuerdo N°715;49;13:06;0;9662;0;;4.3.2009;;132;Única;;
Descuento de seite por ciento en salud a pensionados.;0;Proyecto de Acuerdo N°709;50;13:11;0;9663;0;;4.3.2009;;132;Única;;
Autoriza la construcción de un monumento en homenaje a los mineros del carbón.;0;Boletín N°4989-24;56;11:02;0;9671;0;;5.3.2009;Primer Trámite Constitucional / Primer Informe;133;General;Quorum Simple;
Financiamiento para equipamiento comunitario de conjuntos habitacionales.;0;Proyecto de Acuerdo N°710;41;12:33;0;9672;0;;5.3.2009;;133;Única;;
Beneficios para adultos mayores en transporte por METRO.;4;Proyecto de Acuerdo N°711;35;12:39;0;9674;0;;5.3.2009;;133;Única;;
;1;;44;12:39;35;9675;0;;5.3.2009;;133;Única;Quorum Simple;
Establece un nuevo asiento para el Juzgado de Letras de Chaitén.;0;Boletín N°6072-07;104;13:18;0;9685;0;;10.3.2009;Primer Trámite Constitucional / Primer Informe Complementario;134;General;Ley Orgánica Constitucional;
Crea la defensoría de las personas.;0;Boletín N°6232-07;104;13:19;2;9686;0;;10.3.2009;Primer Trámite Constitucional / Primer Informe Complementario;134;General;Reforma Constitucional 3/5, se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio;
Crea la Defensoría de las Personas.;0;Boletín N°6232-07;78;13:21;30;9687;0;"Frase ""y de personas jurídicas de derecho privado que tengan alguna concesión del Estado u operen previa licitación, que ejerzan actividades de servicio o utilidad pública"".";10.3.2009;Primer Trámite Constitucional / Primer Informe Complementario;134;Particular;Reforma Constitucional 3/5, se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio;
Sistema de medición alternativo a la PSU para alumnos con discapacidad visual.;0;Proyecto de Acuerdo N°712;66;13:24;0;9688;0;;10.3.2009;;134;Única;;
Inclusión de Gendarmería de Chile en proyecto que reajusta remuneraciones de Carabineros de Chile y Policía de Investigaciones.;0;Proyecto de Acuerdo N°718;87;13:26;0;9689;0;;10.3.2009;;134;Única;;
Modificación de la Ficha de Protección Social para incluir criterios particulares de cada región.;0;Proyecto de Acuerdo N°713;64;13:30;0;9691;0;;10.3.2009;;134;Única;;
;1;;37;11:41;7;9700;0;;11.3.2009;;1;Única;Quorum Simple;
Modifica el Reglamento de la Cámara de Diputados con el objeto de crear la Comisión Permanente de Superación de la Pobreza, Planificación y Desarrollo Social.;0;Boletín N°5183-16;65;12:38;2;9701;0;;11.3.2009;/ Primer Informe;1;General;Quorum Simple;
Modifica el artículo 66 de la ley N°18.695, orgánica constitucional de Municipalidades.;0;Boletín N°5924-06;77;12:39;0;9702;0;;11.3.2009;Primer Trámite Constitucional / Primer Informe;1;General;Ley Orgánica Constitucional;
Establecimiento de IVA diferenciado.;1;Proyecto de Acuerdo N°714;37;12:41;2;9703;0;;11.3.2009;;1;Única;;
Suspensión de remates por concepto de contribuciones impagas.;0;Proyecto de Acuerdo N°716;50;12:47;0;9704;0;;11.3.2009;;1;Única;;
Eliminación de la limitación que impide a las cónyuges acceder al beneficio de asignación maternal.;0;Proyecto de Acuerdo N°717;41;12:49;0;9706;0;;11.3.2009;;1;Única;;
Inclusión en becas de estudio de ítem especial para gastos en alojamiento.;1;Proyecto de Acuerdo N°719;44;12:53;0;9707;0;;11.3.2009;;1;Única;;
;0;;46;13:10;0;9708;0;;11.3.2009;;1;Única;1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio;
Crea el subsidio al empleo.;0;Boletín N°6393-05;94;12:57;0;9713;0;;12.3.2009;Primer Trámite Constitucional / Primer Informe;2;General;Quorum Simple;
;1;;42;11:21;15;9721;0;;17.3.2009;;3;Única;Quorum Simple;
Mociones refundidas que modifican la ley N°20.009, que limita la responsabilidad de los usuarios de tarjetas de crédito por operaciones realizadas con tarjetas extraviadas, hurtadas o robadas, y la ley N°19.496, que establece normas sobre protección de los derechos de los consumidores, con el objeto de aumentar los grados de responsabilidad y establecer normas preventivas y de seguridad en las operaciones de tarjetas de crédito y débito.;0;Boletín N°5378-03;96;13:52;0;9722;0;;17.3.2009;Primer Trámite Constitucional / Primer Informe;3;General;Quorum Simple;
Sistema de compensación y liquidación de instrumentos financieros.;0;Boletín N°5407-05;100;13:53;0;9723;0;Modificaciones introducidas en el Senado.;17.3.2009;Tercer Trámite Constitucional /;3;Particular;Ley Orgánica Constitucional;
Modifica el estatuto orgánico de la Corporación Nacional del Cobre de Chile (CODELCO) y las normas sobre disposición de sus pertenencias mineras que no forman parte de yacimientos en actual explotación.;0;Boletín N°4901-08;99;13:53;0;9724;0;;17.3.2009;Primer Trámite Constitucional / Primer Informe;3;General;Quorum Simple;
Modifica el estatuto orgánico de la Corporación Nacional del Cobre de Chile (CODELCO) y las normas sobre disposición de sus pertenencias mineras que no forman parte de yacimientos en actual explotación.;0;Boletín N°4901-08;99;13:54;0;9725;0;Texto del proyecto propuesto por la Comisión de Minería, con excepción del artículo 8°, y con una indicación de la Comisión de Hacienda, originada en la Presidenta de la República, para intercalar en el artículo 7° transitorio, entre la expresión “monto de” y el guarismo “1.000” la palabra “hasta”.;17.3.2009;Primer Trámite Constitucional / Primer Informe;3;Particular;Quorum Simple;
Modifica el estatuto orgánico de la Corporación Nacional del Cobre de Chile (CODELCO) y las normas sobre disposición de sus pertenencias mineras que no forman parte de yacimientos en actual explotación.;2;Boletín N°4901-08;75;13:58;24;9726;0;8°.;17.3.2009;Primer Trámite Constitucional / Primer Informe;3;Particular;Quorum Simple;
Asignación permanente a vocales de mesa.;1;Proyecto de Acuerdo N°720;24;14:00;0;9727;0;;17.3.2009;;3;Única;;
Establece la Ley General de Educación;2;Boletín N°4970-04;49;10:41;41;9746;0;Envío de Proyecto a Comisión de Educación por un día.;18.3.2009;Primer Trámite Constitucional /;4;Única;Quorum Simple;
Amplía plazo para presentar renuncia a un partido político de quienes deseen postular como candidatos independientes.;15;Boletín N°6407-06;30;13:50;39;9749;0;;18.3.2009;Primer Trámite Constitucional / Primer Informe;4;General;Ley Orgánica Constitucional;
Regula los actos y contratos que se pueden celebrar respecto de viviendas adquiridas con el respaldo de los programas habitacionales estatales.;0;Boletín N°5784-14;82;13:51;0;9750;0;;18.3.2009;Segundo Trámite Constitucional / Primer Informe;4;General y particular;Quorum Simple;
Modifica el artículo 119 del Código Sanitario para permitir la interrupción médica del embarazo en caso de riesgo de la madre.;3;Boletín N°6420-11;39;10:48;21;9766;0;Acuerdo de la Sala para enviarlo a Comisión de Salud y luego a Comisión de Constitución;19.3.2009;/;5;Única;Quorum Simple;
Establece la Ley General de Educación;2;Boletín N°4970-04;70;13:15;12;9767;0;"Modificaciones con excepción del art46 letra ""G""";19.3.2009;Tercer Trámite Constitucional / Informe enmiendas del Senado;5;Única;Ley Orgánica Constitucional;
Ley General de Educación;2;Boletín N°4970-04;35;13:15;44;9768;0;"Art. 46 letra ""G""";19.3.2009;Tercer Trámite Constitucional / Informe enmiendas del Senado;5;Única;Ley Orgánica Constitucional;
Crea subsidio al empleo.;0;Boletín N°6393-05;65;13:17;0;9772;0;;19.3.2009;Tercer Trámite Constitucional /;5;Única;Quorum Simple;
Fiscalización del cumplimiento de normas sobre transporte escolar.;0;Proyecto de Acuerdo N°721;29;11:13;2;9780;0;;25.3.2009;;5;Única;;
Moderniza el Servicio Electoral;14;Boletín N°6139-06;51;13:09;10;9790;0;Con excepción del artículo 5°.;31.3.2009;Primer Trámite Constitucional / Primer Informe;6;General y particular;Quorum Simple;
Moderniza el Servicio Electoral;3;Boletín N°6139-06;35;13:10;41;9791;0;Indicación al artículo 5°;31.3.2009;Primer Trámite Constitucional / Primer Informe;6;Particular;Quorum Simple;
Moderniza el Servicio Electoral;16;Boletín N°6139-08;58;13:10;10;9792;0;Artículo 5°;31.3.2009;Primer Trámite Constitucional / Primer Informe;6;Particular;Quorum Simple;
Modifica el Código de Minería con el objeto de mantener la existencia de los Boletines Oficiales de Minería;4;Boletín N°4728-08 4741-08;10;13:11;70;9793;0;;31.3.2009;Observaciones del PResidente de la República / Informe de observaciones;6;Única;Quorum Simple;
Modifica el Código de Minería con el objeto de mantener la existencia de los Boletines Oficiales de Minería;1;Boletín N°4728-08 4741-08;87;13:12;0;9794;0;Insistencia;31.3.2009;Observaciones del PResidente de la República / Informe de observaciones;6;Única;2/3 Se requiere la aprobación de los dos tercios de los señores Diputados presentes;
Fiscalización del cumplimiento de normas sobre transporte escolar;1;Proyecto de Acuerdo N°722;35;13:16;0;9795;0;;31.3.2009;;6;Única;;
Mayor fiscalización en el cumplimiento de medidas cautelares de protección a las mujeres.;1;Proyecto de Acuerdo N°723;48;13:20;1;9796;0;;31.3.2009;;6;Única;;
;0;;26;10:54;19;9802;0;;1.4.2009;;7;Única;Quorum Simple;
Reforma constitucional que elimina el N° 7 del artículo 57 de la Carta Fundamental, permitiendo a los dirigentes sindicales ser candidatos a la Cámara de Diputados o al Senado .;0;Boletín N°4314-07;61;13:48;40;9803;0;;1.4.2009;Primer Trámite Constitucional / Primer Informe;7;General;Reforma Constitucional 3/5, se requiere la aprobación de los tres quintos de los señores Diputados en ejercicio;
Establece la Ley General de Educación;1;Boletín N°4970-04;70;15:04;26;9804;0;;1.4.2009;Comisión Mixta / Primer Informe;7;Única;Ley Orgánica Constitucional;
Crea una bonificación por calidad de satisfacción al usuario y establece normas que indica para los funcionarios del Servicio de Registro Civil e Identificación.;0;Boletín N°6433-05;68;11:52;0;9809;0;;2.4.2009;Primer Trámite Constitucional / Primer Informe;8;General y particular;Quorum Simple;
Continuidad de atención a público durante época estival en caso de servicios públicos.;1;Proyecto de Acuerdo N°724;39;12:45;0;9810;0;;2.4.2009;;8;Única;;
Medidas que el BancoEstado debe implementar para pago de pensiones;3;Proyecto de Acuerdo N°725;25;12:52;14;9811;0;;2.4.2009;;8;Única;;
Modifica distintos cuerpos legales con el objeto de mejorar las condiciones de financiamiento para personas y empresas.;0;Boletín N°6437-05;103;13:53;0;9816;0;;7.4.2009;Primer Trámite Constitucional / Primer Informe;9;General y particular;Quorum Simple;
Campaña de donación de sangre.;0;Proyecto de Acuerdo N°726;45;13:54;0;9817;0;;7.4.2009;;9;General;;
Medidas para enfrentar la crisis económica;9;Proyecto de Acuerdo N°737;43;18:48;12;9823;0;;7.4.2009;;10;Única;;
Respaldo a medidas económicas para enfrentar la crisis.;0;Proyecto de Acuerdo N°738;66;18:50;0;9824;0;;7.4.2009;;10;Única;;
Modifica el decreto con fuerza de ley N° 1, del Ministerio de Economía, Fomento y Reconstrucción, de 2004, referido al Tribunal de Defensa de Libre Competencia;0;Boletín N°4234-03;101;12:56;0;9828;0;Aprobadas las modificaciones con excepción del  inc. 5° del N° 16 del art. 1°;8.4.2009;Tercer Trámite Constitucional / Informe enmiendas del Senado;11;Única;Ley Orgánica Constitucional;
Modifica el decreto con fuerza de ley N° 1, del Ministerio de Economía, Fomento y Reconstrucción, de 2004, referido al Tribunal de Defensa de Libre Competencia;0;Boletín N°4234-03;41;12:57;54;9829;0;inc. 5° del N° 16 del art. 1°;8.4.2009;Tercer Trámite Constitucional / Informe enmiendas del Senado;11;Única;Quorum Simple;
Extensión de horarios de atención de Unidad de Trauma Ocular de Hospital El Salvador;1;Proyecto de Acuerdo N°727;38;13:01;0;9830;0;;8.4.2009;;11;Única;;
Crea el cargo de Ministro del Deporte y de la Juventud.;0;Boletín N°5697-29;91;18:56;0;9835;0;;8.4.2009;Primer Trámite Constitucional / Primer Informe;12;General;Ley Orgánica Constitucional;
Crea el cargo de Ministro del Deporte y de la Juventud.;0;Boletín N°5697-29;92;18:59;0;9837;0;Artículo 4° con nuevo inciso quinto propuesto por el Ejecutivo, sin incluir el inciso final;8.4.2009;Primer Trámite Constitucional / Primer Informe;12;Particular;Ley Orgánica Constitucional;
